,text,label,problem
2597,"in a botched attempt to organize a protest against their "" slave labor "" , the women take over the prison - a rare glimpse of the effects of the prison industrial complex on female inmates . ",0,subjectivity
2598,but what exactly is good &#38 ; what exactly is evil ? ,0,subjectivity
2599,that rara avis : the intelligent romantic comedy with actual ideas on its mind . ,1,subjectivity
2600,the film is so bad it doesn't improve upon the experience of staring at a blank screen . ,1,subjectivity
2601,"few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt's cooper looks when the bullets stop flying . ",1,subjectivity
2602,"theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical . ",1,subjectivity
2603,"despite the holes in the story and the somewhat predictable plot , moments of the movie caused me to jump in my chair . . . ",1,subjectivity
2604,he has come to earth to spearhead an invasion . ,0,subjectivity
2605,"when lucy discovers jack is from the neighborhood she grew up in , she is determined to learn how this man could fall from the comfort of suburbia to living on the streets . ",0,subjectivity
2606,"assigned to the vicious in-club slaying of a promising young rap act , the two detective delve into the recording industry where they hope to find answers - ideally ones that also come with property buyers or auditions . ",0,subjectivity
2607,"a film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations . ",1,subjectivity
2608,"impostor doesn't do much with its template , despite a remarkably strong cast . ",1,subjectivity
2609,the story captures the dilemma of gifted musicians turning music into a professional career without losing artistic integrity and soul . ,0,subjectivity
2610,"nemesis suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme . ",1,subjectivity
2611,"medem packs it with so much stunning , wildly colorful imagery -- and so much sex -- that it transfixes you even when you're not quite sure what's going on . ",1,subjectivity
2612,"a virus has scaped in a secret facility called "" the hive "" turning all researchers into hungry zombies and releasing their mutated lab "" animals "" that they were studying . ",0,subjectivity
2613,a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime . ,1,subjectivity
2614,"the pair wave farewell in the airport and yoyo returns to hong kong to further her studies , while cheung continues to write his unfinished dissertation . ",0,subjectivity
2615,"the narrator and the other characters try to convince us that acting transfigures esther , but she's never seen speaking on stage ; one feels cheated , and esther seems to remain an unchanged dullard . ",1,subjectivity
2616,"having never been a huge fan of dickens' 800-page novel , it surprised me how much pleasure i had watching mcgrath's version . ",1,subjectivity
2617,"this is a story that zings all the way through with originality , humour and pathos . ",1,subjectivity
2618,"in reality , she endures the day-to-day hurt of a sensitive girl who is very much alone . ",0,subjectivity
2619,"as 'chick flicks' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ",1,subjectivity
2620,anyone who can count to five ( the film's target market ? ) can see where this dumbed-down concoction is going . ,1,subjectivity
2621,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise . ,1,subjectivity
2622,"she gets quite curious about this man , who is not like anyone she's ever met before . ",0,subjectivity
2623,the baby that is the anti-christ is switched at birth . ,0,subjectivity
2624,barbara novak ( renee zellweger ) has just come down from maine to new york after writing a book called down with love . ,0,subjectivity
2625,two hard-boiled detectives ( blair brown and joe grifasi ) and an oddball pathologist ( dylan baker ) investigate a severed hand found in a laundromat - and the results aren't pretty . . . ,0,subjectivity
2626,"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting . ",1,subjectivity
2627,"eva is an accidental witness of the death of a young girl , even more : she's got it all on tape . ",0,subjectivity
2628,"an unremarkable , modern action/comedy buddy movie whose only nod to nostalgia is in the title . ",1,subjectivity
2629,it's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland . ,1,subjectivity
2630,"the action-packed caper revolves around a 12-year old girl who , with the help of two friends , robs the state-of-the-art bank where her mother works to acquire the cash needed for a costly operation to save her dying father . ",0,subjectivity
2631,buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images that it might more accurately be titled mr . chips off the old block . ,1,subjectivity
2632,highlights include detailed instructions on how to perform an icepick lobotomy with household utensils ; a cacophony of robotic voices ; and haunting stills that date back to the turn of the twentieth century . ,0,subjectivity
2633,this film was shot during two trips that majid majidi took in western afghanistan in 2001 and 2002 . ,0,subjectivity
2634,"reaching to break the wishbone , thomas thinks of his ultimate dream - to see the sexy neighbor naked . ",0,subjectivity
2635,doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago . ,1,subjectivity
2636,"within the drama , another of the principal persons is a corrupt cia agent sands who at that time , demands retribution from his worst enemy in order to carry out the drug lord's uprising against the government . ",0,subjectivity
2637,"everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids . ",1,subjectivity
2638,"for all its violence , the movie is remarkably dull with only caine making much of an impression . ",1,subjectivity
2639,it is her destiny to sing in the movies a final wish before the afterlife . ,0,subjectivity
2640,the movie is essentially a series of fleetingly interesting actors' moments . ,1,subjectivity
2641,"the characters seem one-dimensional , and the film is superficial and will probably be of interest primarily to its target audience . ",1,subjectivity
2642,excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama . ,1,subjectivity
2643,"a bright , inventive , thoroughly winning flight of revisionist fancy . ",1,subjectivity
2644,"because eight legged freaks is partly an homage to them , tarantula and other low- budget b-movie thrillers of the 1950s and '60s , the movie is a silly ( but not sophomoric ) romp through horror and hellish conditions . ",1,subjectivity
2645,mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything . that's because relatively nothing happens . ,1,subjectivity
2646,"a few zingers aside , the writing is indifferent , and jordan brady's direction is prosaic . ",1,subjectivity
2647,the basic premise is intriguing but quickly becomes distasteful and downright creepy . ,1,subjectivity
2648,"embarrassed myself about laughing out loud multiple times , i found myself enjoying the movie much more than i ever enjoyed the tv show . . . and these pseudo-homo-erotic stunts . ",1,subjectivity
2649,dr . kanna &#38 ; rupi are childhood lovers and made for each other . ,0,subjectivity
2650,their letter has been received in whitehall and merton corroborates their heroic story . ,0,subjectivity
2651,"the true story about robyn davidson who tamed four wild camels and with her dog , trekked from alice springs to the indian ocean , a trip no-one had ever made . ",0,subjectivity
2652,"rises and falls on the strength of its individual episodes . mostly , it rises , though its extreme length ill suits its anecdotal structure ( or perhaps vice versa ) . ",1,subjectivity
2653,thirty years ago he was a poor worker who left his girlfriend to pursuit his dream of success . ,0,subjectivity
2654,a zany comedy where as pop is dying he is pushing his remaining son to fulfill his last request ; to marry and carry on the family name . ,0,subjectivity
2655,"a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy . ",1,subjectivity
2656,"winnie falls inlove with one of the tucks , jesse , a "" 17 "" year old boy who shares the same feelings for her . ",0,subjectivity
2657,"the result of a weekend affair he had back at the height of his fame produced olivia , a newpaper delivery girl for the south wales echo . ",0,subjectivity
2658, ( un cineasta ) para no entender del todo y para seguir esperando . ,1,subjectivity
2659," in the end , white oleander isn't an adaptation of a novel . it's a flashy , star-splashed reduction . ",1,subjectivity
2660,"spurning her mother's insistence that she get on with her life , mary is thrown out of the house , rejected by joe , and expelled from school as she grows larger with child . ",0,subjectivity
2661,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ",1,subjectivity
2662,even tere's final schizoid moment can't dilute the hopefulness of guillen's bittersweet saga . ,1,subjectivity
2663,"de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli . ",1,subjectivity
2664,"more intimate than spectacular , e . t . is carried less by wow factors than by its funny , moving yarn that holds up well after two decades . ",1,subjectivity
2665,"the film belongs to the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public",1,subjectivity
2666,"a beguiling , slow-moving parable about the collision of past and present on a remote seacoast in iran . ",1,subjectivity
2667,"you watch for that sense of openness , the little surprises . ",1,subjectivity
2668,"nete's husband seeks comfort outside of their home , her daughter begins to rebel , and as the relationship between nete and her father has not been too good for years , things are bound to explode . ",0,subjectivity
2669,"as fate would have it , they realize how close they all are from the other side ; of life , of love , and of losing it . ",0,subjectivity
2670,fans of behan's work and of irish movies in general will be rewarded by borstal boy . ,1,subjectivity
2671,a real step forward for the digital video revolution . ,1,subjectivity
2672,"in the shadow of the casinos , is a world of backroom deals that can end a life over less money than the price of a bus ticket home . ",0,subjectivity
2673,"set against the picturesque landscape of the mississippi delta in the 1940's , "" the rising place "" follows the close friendship of two young women , each of a different race , and their struggle to find purpose in their lives during this time of social injustice and world war . ",0,subjectivity
2674,an art whose medium is one of flesh and bone . ,0,subjectivity
2675,the end result is like cold porridge with only the odd enjoyably chewy lump . ,1,subjectivity
2676,this documentary captures the life story of legendary hollywood producer and studio chief robert evans . ,0,subjectivity
2677,"rarely , a movie is more than a movie . go . ",1,subjectivity
2678,"the character is too forced and overwritten to be funny or believable much of the time , and clayburgh doesn't always improve the over-the-top mix . ",1,subjectivity
2679,"the movie itself is timeless and universal , at once artless and sophisticated in its ability to engross . ",1,subjectivity
2680,"its maker , steven spielberg , hasn't had so much fun in two decades , since he was schlepping indiana jones around the globe in search of a giant misplaced ashtray . ",1,subjectivity
2681,"an apparent gynaecologist dr . nightingale hastily marries a pregnant patient , modesta and takes her home to his mysterious manor to meet mother . ",0,subjectivity
2682," "" ox "" anderson , much greener , is also getting the same new task : protect the navajo codetalkers ( ben yahzee and charles whitehorse , respectively ) . ",0,subjectivity
2683,"daria's boys are : dante , who owns some of the hottest clubs in the city and believes monogamy is a dirty word , unless he's being cheated on . ",0,subjectivity
2684, . . . there are enough moments of heartbreaking honesty to keep one glued to the screen . ,1,subjectivity
2685,paravasu is the elder son of the great sage raibhya ( mohan agashe ) . ,0,subjectivity
2686,she wants justice and will do anything to get it . ,0,subjectivity
2687,a thoughtful look at a painful incident that made headlines in 1995 . ,1,subjectivity
2688,pero alargando la mano ya no consiguen dinero suficiente y salva decide aprovechar el ambiente general y hacerse pasar por un nuevo mes&#237 ; as . ,0,subjectivity
2689,"in other words , it's just another sports drama/character study . yet this one makes up for in heart what it lacks in outright newness . plus , like i already mentioned . . . it's robert duvall ! c'mon ! ",1,subjectivity
2690,"the fight scenes are fun , but it grows tedious . ",1,subjectivity
2691,"so as she tries to open the door for the last time , it just won't open . . . ",0,subjectivity
2692,"the maori take on shakespeare's 'pound of flesh' drama is a story of deep seated social and religious prejudice , that has its revenge in a money lending deal that is bonded in a pound of the christian merchant's flesh on forfeit . ",0,subjectivity
2693,a counterfeit 1000 tomin bank note is passed in a bazaar . ,0,subjectivity
2694,"so infectious , so colorful , so exhilarating , that you almost forget that at its core , it's merely a curry-inflected remake of father of the bride , with snippets of other films thrown in . ",1,subjectivity
2695,craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters . ,1,subjectivity
2696,"resident evil isn't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . ",1,subjectivity
2697,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",1,subjectivity
2698,"contributors include : director mimi leder , editor anne v . coates , producer gail katz and director claudia weill . ",0,subjectivity
2699,"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ",1,subjectivity
2700,"from stag beetle to swastika narrates in a richly detailed , associative montage the boundless possibilities of manipulating images and using images the historionaut , a history machine , produces an incessant stream of remembered , contemporary and future images . ",0,subjectivity
2701,transforms one of [shakespeare's] deepest tragedies into a smart new comedy . ,1,subjectivity
2702,a moving portrait of a man who has lost his place in the world . ,1,subjectivity
2703,"the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly . ",1,subjectivity
2704,a sexy urban comedy about how a guy who is addicted to watching pornography discovers love is stronger than fantasy when he meets and falls in love with the girl of his dreams . ,0,subjectivity
2705,"it's their familial ups and downs that shift this small , stubbornly poignant documentary . . . from the realm of special-interest audiences to the more universal theater of family psychodynamics . ",1,subjectivity
2706,"retired fbi profiler terry mccaleb ( eastwood ) , who has recently had a heart transplant , is hired by graciela rivers ( de jesus ) , to investigate the death of her sister , gloria , who happens to have given mccaleb his heart . ",0,subjectivity
2707,"things really heat up when sparks sizzle between her and her new colleague at work , tiago , an irresistible , compulsive womanizer . ",0,subjectivity
2708,"[fiji diver rusi vulakoro and the married couple howard and michelle hall] show us the world they love and make us love it , too . ",1,subjectivity
2709,"first time director sam jones documents the making of wilco's fourth studio album , yankee hotel foxtrot . ",0,subjectivity
2710," "" the mothman prophecies "" is a difficult film to shake from your conscience when night falls . ",1,subjectivity
2711,"a depressingly retrograde , 'post-feminist' romantic comedy that takes an astonishingly condescending attitude toward women . ",1,subjectivity
2712,the actors are forced to grapple with hazy motivations that never come into focus . ,1,subjectivity
2713,all the while a growing shadow falls upon middle-earth as the dark lord's army marches on to gondor . ,0,subjectivity
2714,the movie is a lumbering load of hokum but . . . it's at least watchable . ,1,subjectivity
2715,"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding . ",1,subjectivity
2716,"despite slick production values and director roger michell's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours . ",1,subjectivity
2717,"although their characters and temperaments couldn't be less alike , 19-year olds wei and jie are best friends . ",0,subjectivity
2718,"when he kills a butterfly , he unknowingly sets off a chain reaction that will erase humanity from existence . ",0,subjectivity
2719,is this dead visitor all in keith's head or is she truly a mother ghost ? ,0,subjectivity
2720,"i still can't relate to stuart : he's a mouse , for cryin' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough . ",1,subjectivity
2721,"a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody . ",1,subjectivity
2722,"time out plays out slowly , but vincent's disconnectedness creates odd suspense and black humor . ",1,subjectivity
2723,"rio danisworo ( marcellius siahaan ) is a rigid "" all about business "" young profesional . ",0,subjectivity
2724,"a strong first quarter , slightly less so second quarter , and average second half . ",1,subjectivity
2725,"eventually , she aims to get children with francis and raise them far away from las vegas , at a place , apparently suggested by simon , called "" shangri-la "" . ",0,subjectivity
2726,"an intense relationship drama that takes the form of a mystery , the event centers around a series of unexplained deaths that occur among the gay community in new york's fashionable chelsea district . ",0,subjectivity
2727,there's no denying that burns is a filmmaker with a bright future ahead of him . ,1,subjectivity
2728,schnitzler does a fine job contrasting the sleekness of the film's present with the playful paranoia of the film's past . ,1,subjectivity
2729,"but as documentary filmmaker , zeus papagianakopoulous , is about to find out , the real story took place when the cameras weren't rolling . ",0,subjectivity
2730,why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ? ,1,subjectivity
2731,very annie-mary is familiar but winningly funny and good-hearted . ,1,subjectivity
2732,"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man . ",1,subjectivity
2733,ryan plays a lonely new york woman who discovers the darker side of passion after becoming involved with a tough homicide detective who is investigating a series of murders in her neighborhood . ,0,subjectivity
2734,disney has always been hit-or-miss when bringing beloved kids' books to the screen . . . tuck everlasting is a little of both . ,1,subjectivity
2735,"since all her architects are either busy otherwise or too conservative in style , this ambivalent honour falls to numerobis . ",0,subjectivity
2736,"amongst these , ruth , a girl of 17 , writes a diary on the journey they are to undertake on the atlantic . ",0,subjectivity
2737,"while on a ski trip , one of them finds passion with a beautiful girl after a random accident on the icy slopes . ",0,subjectivity
2738,"while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter",1,subjectivity
2739,"one day in the life of a hit man , ronnie , who spends it trying to save the life of fellow hit man , august , who he had brought into the business three years ago . ",0,subjectivity
2740,"it's not a film to be taken literally on any level , but its focus always appears questionable . ",1,subjectivity
2741,"after 20 years of exile in paris , gustavo returns to his native city s&#227 ; o paulo . ",0,subjectivity
2742,"the controversial bad-boy of comedy delivers a piercing look at his life , lifting the metaphorical smokescreen that he feels has clouded the public view , commenting on everything from the dangers of smoking to the trials of relationships , and unleashing a nonstop litany of raucous anecdotes , stinging social commentary and very personal reflections about life . ",0,subjectivity
2743,"harsh , effective documentary on life in the israeli-occupied palestinian territories . ",1,subjectivity
2744,"by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all the earmarks of french cinema at its best . ",1,subjectivity
2745,perhaps even the slc high command found writer-director mitch davis's wall of kitsch hard going . ,1,subjectivity
2746,punch-drunk love mostly feints and jabs ; by anderson's standards it's strictly lightweight . but sandler delivers the kind of knockout performance that even his staunchest defenders probably didn't realize he had in him . ,1,subjectivity
2747,"to my taste , the film's comic characters come perilously close to being amoses and andys for a new generation . ",1,subjectivity
2748,"there ought to be a directing license , so that ed burns can have his revoked . ",1,subjectivity
2749,"during quinn's surveillance of tasha , planning for the perfect moment to make his kill , he becomes infatuated with her beauty and pure innocence . ",0,subjectivity
2750,"but with betts systematically eliminating anyone in his way , a further web of conspiracy unfolds and rachel and daniel are led to her old family doctor , robert barrum ( frank finlay ) . ",0,subjectivity
2751,"based on the 1997 john king novel of the same name with a rather odd synopsis : "" a first novel about a seasoned chelsea football club hooligan who represents a disaffected society operating by brutal rules . ",0,subjectivity
2752,it's all a rather shapeless good time . . . ,1,subjectivity
2753,"one year later , in los angeles , the surviving team members create a smart and devious plan to steal back the gold and get their revenge on the traitor . ",0,subjectivity
2754,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new . ",1,subjectivity
2755,"for almost the first two-thirds of martin scorsese's 168-minute gangs of new york , i was entranced . ",1,subjectivity
2756,"by the end , only one thing is certain - justice is simply a toss of the coin . ",0,subjectivity
2757,a lyrical if sluggish excursion set in war-torn iranian kurdistan . ,1,subjectivity
2758,"based on a david leavitt story , the film shares that writer's usual blend of observant cleverness , too-facile coincidence and slightly noxious preciousness . ",1,subjectivity
2759,"in order to preserve her art and also herself , beyond death , for all posterity , she has herself cloned . ",0,subjectivity
2760,"while working a car insurance scam , toni cutter , a female con artist , accidentally turns a routine collision into a fatality and exposes her lawyer and lover , stephen tally , to felony murder charges from the district attorney . ",0,subjectivity
2761,the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered . ,1,subjectivity
2762,"back when the earth was being overrun by glaciers , and animals were scurrying to save themselves from the upcoming ice age , a stupid sloth named sid , a woolly mammoth named manny , a saber-toothed tiger named diego , and an acorn-loving saber-toothed squirrel named scrat are forced to become unlikely heroes . ",0,subjectivity
2763,"the they also find themselves in a battle to hold on to their discovery before it falls into the hands of their rival , fergus wolfe . ",0,subjectivity
2764,"like a documentary version of fight club , shorn of social insight , intellectual pretension and cinematic interest . ",1,subjectivity
2765,disillusioned and with no money the secret knight joins the crusaders and embarks on new adventures . ,0,subjectivity
2766,"clever and unflinching in its comic barbs , slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up . ",1,subjectivity
2767,"it's her millionaire boss , george wade ( hugh grant ) . ",0,subjectivity
2768,"landon ( west ) hung with the in-crowd an aimless , moody , reckless guy who breezed through school on looks and bravado and had no plans , no future and no faith in himself . ",0,subjectivity
2769,"it's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn . nothing overly original , mind you , but solidly entertaining . ",1,subjectivity
2770,"set in 1898 sudan , this fifth film to be adapted from the a . e . w . ",0,subjectivity
2771,"challenged to stop an alien force , the friends must first prevent the slaughter of innocent civilians by a military vigilante , then overcome a threat to the bond between them . ",0,subjectivity
2772,"a different kind of love story - one that is dark , disturbing , painful to watch , yet compelling . ",1,subjectivity
2773,with her as a mentor he gains confidence and strength of character . ,0,subjectivity
2774,strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery . ,1,subjectivity
2775,"[the kid's] just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow . ",1,subjectivity
2776,"after an assassination attempt on the life of senator padme amidala ( natalie portman ) , jedi obi-wan kenobi ( ewan mcgregor ) and his padawan learner anakin skywalker ( hayden christensen ) are sent to investigate . ",0,subjectivity
2777,"chicago glorifies murder , glamorizes sex & death -- in other words it is just right for today's unsunny times . ",1,subjectivity
2778,amanda is faced with making right decisions amidst trying circumstances . ,0,subjectivity
2779,"nair doesn't use [monsoon wedding] to lament the loss of culture . instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions . ",1,subjectivity
2780,"with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's , dong stakes out the emotional heart of happy . ",1,subjectivity
2781,"the actors are simply too good , and the story too intriguing , for technical flaws to get in the way . ",1,subjectivity
2782,it's that rare family movie -- genuine and sweet without relying on animation or dumb humor . ,1,subjectivity
2783,the girls are treated like outcasts because they have inadvertently wrecked townsville in a superpowered game of tag . ,0,subjectivity
2784,evergon is an affectionate tragicomedy that follows francis evergon in his last days among the unemployed . ,0,subjectivity
2785,it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo . ,1,subjectivity
2786,"his old friends and family members have changed , almost beyond recognition . ",0,subjectivity
2787,the sweetest thing is expressly for idiots who don't care what kind of sewage they shovel into their mental gullets to simulate sustenance . ,1,subjectivity
2788,"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity . ",1,subjectivity
2789,"this is the story of honey ( alba ) , a tough sexy dancer from the inner city , who becomes a successful music video choreographer , a career which is threatened when her mentor makes him either sleep with him . . . ",0,subjectivity
2790,"the plot grows thin soon , and you find yourself praying for a quick resolution . ",1,subjectivity
2791,"it's not a classic spy-action or buddy movie , but it's entertaining enough and worth a look . ",1,subjectivity
2792,"with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity . ",1,subjectivity
2793,a fourteen year old lad discovers his first love at the point of his pencil whilst drawing the portrait of a sickly but coquettish fifteen year old girl . ,0,subjectivity
2794,the story alone could force you to scratch a hole in your head . ,1,subjectivity
2795,a demand for money is made and the men wait for payment . ,0,subjectivity
2796,"a merciless thriller , threateningly beautiful to look at and eerie to behold . ",1,subjectivity
2797,only a supremely flexible talent like kinnear could whittle away at crane's nuances and come up with thespian gold . ,1,subjectivity
2798,"reminiscent of david mamet's elaborate screen bluffs -- only livelier , more playful . ",1,subjectivity
2799,"it's "" best in show "" meets "" strictly ballroom "" via "" kids in the hall "" . ",0,subjectivity
2800,the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people . ,1,subjectivity
2801,he forgets most things after only a few minutes . ,0,subjectivity
2802,"when they come through , will is left with a decision . ",0,subjectivity
2803,the couple is reunited and together face a hostile and unbelieving world . ,0,subjectivity
2804,when she gets into trouble with the police simon represses his death wish and decides to help her out . ,0,subjectivity
2805,"what makes how i killed my father compelling , besides its terrific performances , is fontaine's willingness to wander into the dark areas of parent-child relationships without flinching . ",1,subjectivity
2806,"after chance brings them together they create , 'searching for mr right . com , "" a web site to locate husbands for marie and liz . ",0,subjectivity
2807,i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche . ,1,subjectivity
2808,this idea has lost its originality . . . and neither star appears very excited at rehashing what was basically a one-joke picture . ,1,subjectivity
2809,"there's not a single jump-in-your-seat moment and believe it or not , jason actually takes a backseat in his own film to special effects . ",1,subjectivity
2810,for him semana santa is a time to kill . ,0,subjectivity
2811,a by-the-numbers effort that won't do much to enhance the franchise . ,1,subjectivity
2812,"together , ethan and rachel navigate the course of a relationship that is as infuriating as it is inspired , as tender as it is passionate . ",0,subjectivity
2813,"this is , not to put too fine a point on it , a swashbuckler , a costume drama . if you love that old story form , you will be in old-fogy heaven , as it is nearly a perfect example of a genre that died out years ago . ",1,subjectivity
2814,"sweet gentle jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ? ",1,subjectivity
2815,"takes a look at an old world , passionless arrangement in a way that is at once so biting and so brutally honest that you chuckle first , then shudder . ",1,subjectivity
2816,"a fine documentary can be distinguished from a mediocre one by the better film's ability to make its subject interesting to those who aren't part of its supposed target audience . judging by those standards , 'scratch' is a pretty decent little documentary . ",1,subjectivity
2817,"for the most part , director anne-sophie birot's first feature is a sensitive , extraordinarily well-acted drama . ",1,subjectivity
2818,"he is to build the palace and be covered in gold , if not , his fate is to be eaten by crocodiles . ",0,subjectivity
2819,"he gives t-mon the gun , while t-mon tries to get the trick right . ",0,subjectivity
2820,dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ? ,1,subjectivity
2821,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet . ",1,subjectivity
2822,"sad and alone , caroline wanders the exotic city in search of ansers , finality , and peace of mind . ",0,subjectivity
2823,"the period -- swinging london in the time of the mods and the rockers -- gets the once-over once again in gangster no . 1 , but falls apart long before the end . ",1,subjectivity
2824,"they've known each other since they met as children , when both discovered hip-hop for the first time . ",0,subjectivity
2825,"life or something like it has its share of high points , but it misses too many opportunities . ",1,subjectivity
2826,one afternoon they discover the corpse of a young woman floating in the water . ,0,subjectivity
2827,"in trying to be daring and original , it comes off as only occasionally satirical and never fresh . ",1,subjectivity
2828,"when two thirteen-year-old boys fall deeply in love with her , they find themselves on a collision course with one another that could not only destroy their friendship , but take the tiny town of medda , alabama with them . ",0,subjectivity
2829,"every single scene conveys a significant and concise narrative development , yet does so in an unassuming , patient fashion that emphasizes detail . ",1,subjectivity
2830,"as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else . ",1,subjectivity
2831,"but , things go frightfully wrong and the game turns into a struggle to make it out of the house alive . ",0,subjectivity
2832,beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics . ,1,subjectivity
2833,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,1,subjectivity
2834,"based on an attraction at disneyland , the country bear jamboree , "" the country bears "" ( 2002 ) is one in a long line of live action disney family films . ",0,subjectivity
2835,"toledo awaits on the street for the exit of ana's lover ( gustavo garz&#243 ; n ) and begins a one-of-a-kind persecution-investigation that will last the whole night , to find out , before confronting him , who is that man and where did he meet ana . ",0,subjectivity
2836,"it's something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas . ",1,subjectivity
2837,"the importance of being earnest , so thick with wit it plays like a reading from bartlett's familiar quotations",1,subjectivity
2838,"after spending a year in a mental instituton , molly peters finally returns home to her mother . ",0,subjectivity
2839,"[green is] the comedy equivalent of saddam hussein , and i'm just about ready to go to the u . n . and ask permission for a preemptive strike . ",1,subjectivity
2840,"we are taken on this journey through the voice and body of mnemosyne , mother of memory . ",0,subjectivity
2841,"hoping to settle , once and for all , the issue of his virginity , nick begs roger to school him in the art of seducing women . ",0,subjectivity
2842,"now as a former gong show addict , i'll admit it , my only complaint is that we didn't get more re-creations of all those famous moments from the show . ",1,subjectivity
2843,"singer patricia paradise ( dee wallace stone ) has everything : beauty , fame , success , money . . . ",0,subjectivity
2844,"seeing as the film lacks momentum and its position remains mostly undeterminable , the director's experiment is a successful one . ",1,subjectivity
2845,"after narrow escapes from the germans and a stray mine in the channel , the two men are picked up at sea and interrogated as spies . ",0,subjectivity
2846,"her father ( bill nighy ) is desperate to repeat the spectacular success of his first novel , but hasn't written a word for 12 years ; her exquisite sister rose ( rose byrne ) can only rail against their fate , and their bohemian step-mother topaz ( tara fitzgerald ) is a nudist and no help at all . ",0,subjectivity
2847,"chasing life ( pulsa&#231 ; &#227 ; o zero ) is an action/comedy about 25 year old lovable loser alex who , when his life hits rock bottom and decides to end it all , shares his dogs euthanasia poison just moments before a dramatic turn of events sends him hilariously and desperately seeking the antidote which he must find within 4 hours or die . ",0,subjectivity
2848,"she manages to test patricia in one of the biggest hotel-casinos , the caesars palace . ",0,subjectivity
2849,"in the small town , local cop connie struggles with many sightings of a mothlike creature taller than a man being reported , while john believes that an explanation for his wife's fate can be found . ",0,subjectivity
